Place,Time,Marking
LOOP(Q18),91.17,9
SENDING PACKET(0),91.17,328
LOOP(Q11),91.17,13
SENDING PACKET(1),91.25,389
LOOP(Q16),91.25,27
SENDING PACKET(1),91.32,390
SENDING PACKET(1),91.32,391
LOOP(Q18),91.32,8
PACKET CHECK(1),91.34,22
LOOP(Q16),91.34,28
SENDING PACKET(1),91.34,390
SENDING PACKET(0),91.35,329
LOOP(Q13),91.35,6
SENDING PACKET(1),91.36,391
LOOP(Q16),91.36,27
SENDING PACKET(1),91.37,392
LOOP(Q16),91.37,26
ACK CHECK(0),91.38,20
LOOP(Q13),91.38,7
SENDING ACK(0),91.38,26
SENDING ACK(1),91.41,10
PACKET CHECK(1),91.41,21
SENDING PACKET(1),91.42,393
LOOP(Q16),91.42,25
IDLE(0),91.44,14
ACK CHECK(1),91.45,146
LOOP(Q18),91.45,9
SENDING ACK(1),91.45,9
IDLE(0),91.47,15
SENDING PACKET(0),91.5,330
LOOP(Q13),91.5,6
SENDING PACKET(1),91.51,394
LOOP(Q16),91.51,24
SENDING PACKET(0),91.51,331
LOOP(Q11),91.51,12
SENDING PACKET(1),91.54,395
IDLE(1),91.54,4
SENDING PACKET(1),91.55,396
IDLE(1),91.55,3
ACK CHECK(0),91.56,21
LOOP(Q13),91.56,7
SENDING ACK(0),91.56,25
ACK CHECK(1),91.65,147
LOOP(Q18),91.65,10
SENDING ACK(1),91.65,8
PACKET CHECK(0),91.77,9
LOOP(Q11),91.77,13
SENDING PACKET(0),91.77,330
SENDING ACK(1),91.8,9
PACKET CHECK(1),91.8,20
ACK CHECK(0),91.81,22
LOOP(Q13),91.81,8
SENDING ACK(0),91.81,24
SENDING ACK(0),91.81,25
PACKET CHECK(0),91.81,8
ACK CHECK(1),91.94,148
LOOP(Q18),91.94,11
SENDING ACK(1),91.94,8
IDLE(0),91.94,16
PACKET CHECK(0),92.0,9
LOOP(Q11),92.0,14
SENDING PACKET(0),92.0,329
IDLE(0),92.02,17
ACK CHECK(1),92.05,149
LOOP(Q18),92.05,12
SENDING ACK(1),92.05,7
IDLE(0),92.1,18
SENDING PACKET(1),92.12,397
LOOP(Q16),92.12,23
ACK CHECK(0),92.24,23
LOOP(Q13),92.24,9
SENDING ACK(0),92.24,24
IDLE(0),92.24,19
ACK CHECK(0),92.26,24
LOOP(Q13),92.26,10
SENDING ACK(0),92.26,23
PACKET CHECK(0),92.26,10
LOOP(Q11),92.26,15
SENDING PACKET(0),92.26,328
SENDING PACKET(0),92.35,329
IDLE(0),92.35,18
PACKET CHECK(1),92.36,21
LOOP(Q16),92.36,24
SENDING PACKET(1),92.36,396
SENDING PACKET(0),92.38,330
IDLE(0),92.38,17
SENDING PACKET(0),92.49,331
IDLE(0),92.49,16
ACK CHECK(1),92.53,150
LOOP(Q18),92.53,13
SENDING ACK(1),92.53,6
SENDING PACKET(0),92.56,332
LOOP(Q13),92.56,9
IDLE(1),92.64,4
ACK CHECK(0),92.64,23
SENDING ACK(1),92.64,7
PACKET CHECK(1),92.64,20
PACKET CHECK(1),92.65,21
LOOP(Q16),92.65,25
SENDING PACKET(1),92.65,395
ACK CHECK(0),92.65,24
LOOP(Q13),92.65,10
SENDING ACK(0),92.65,22
SENDING ACK(0),92.72,23
PACKET CHECK(0),92.72,9
SENDING ACK(1),92.77,8
PACKET CHECK(1),92.77,20
SENDING PACKET(0),92.81,333
IDLE(0),92.81,15
IDLE(1),92.83,5
ACK CHECK(0),92.83,23
PACKET CHECK(0),92.89,10
LOOP(Q11),92.89,16
SENDING PACKET(0),92.89,332
ACK CHECK(1),92.92,151
LOOP(Q18),92.92,14
SENDING ACK(1),92.92,7
PACKET CHECK(1),92.93,21
LOOP(Q16),92.93,26
SENDING PACKET(1),92.93,394
PACKET CHECK(0),92.93,11
LOOP(Q11),92.93,17
SENDING PACKET(0),92.93,331
ACK CHECK(0),92.99,24
LOOP(Q13),92.99,11
SENDING ACK(0),92.99,22
ACK CHECK(0),93.0,25
LOOP(Q13),93.0,12
SENDING ACK(0),93.0,21
SENDING PACKET(1),93.02,395
LOOP(Q16),93.02,25
ACK CHECK(1),93.02,152
LOOP(Q18),93.02,15
SENDING ACK(1),93.02,6
SENDING PACKET(1),93.2,396
SENDING PACKET(1),93.2,397
LOOP(Q18),93.2,14
SENDING ACK(0),93.24,22
PACKET CHECK(0),93.24,10
SENDING PACKET(1),93.29,398
IDLE(1),93.29,4
PACKET CHECK(1),93.3,22
LOOP(Q16),93.3,26
SENDING PACKET(1),93.3,397
SENDING PACKET(1),93.31,398
IDLE(1),93.31,3
IDLE(0),93.31,16
SENDING PACKET(0),93.34,332
LOOP(Q13),93.34,11
SENDING PACKET(1),93.43,399
IDLE(1),93.43,2
SENDING PACKET(1),93.46,400
SENDING PACKET(1),93.46,401
LOOP(Q18),93.46,13
SENDING PACKET(1),93.47,402
SENDING PACKET(1),93.47,403
LOOP(Q18),93.47,12
IDLE(1),93.52,3
ACK CHECK(0),93.52,24
SENDING PACKET(1),93.57,404
LOOP(Q16),93.57,25
SENDING PACKET(1),93.59,405
IDLE(1),93.59,2
PACKET CHECK(1),93.59,23
LOOP(Q16),93.59,26
SENDING PACKET(1),93.59,404
SENDING PACKET(1),93.61,405
LOOP(Q16),93.61,25
SENDING PACKET(1),93.64,406
LOOP(Q16),93.64,24
ACK CHECK(1),93.64,153
LOOP(Q18),93.64,13
SENDING ACK(1),93.64,5
IDLE(0),93.65,17
IDLE(1),93.68,3
ACK CHECK(0),93.68,23
ACK CHECK(1),93.71,154
LOOP(Q18),93.71,14
SENDING ACK(1),93.71,4
PACKET CHECK(1),93.77,24
LOOP(Q16),93.77,25
SENDING PACKET(1),93.77,405
IDLE(0),93.81,18
SENDING PACKET(0),93.82,333
LOOP(Q13),93.82,10
IDLE(0),93.88,19
ACK CHECK(1),93.88,155
LOOP(Q18),93.88,15
SENDING ACK(1),93.88,3
SENDING PACKET(1),93.91,406
IDLE(1),93.91,2
SENDING PACKET(0),94.06,334
IDLE(0),94.06,18
PACKET CHECK(1),94.08,25
LOOP(Q16),94.08,26
SENDING PACKET(1),94.08,405
SENDING ACK(1),94.1,4
PACKET CHECK(1),94.1,24
SENDING PACKET(0),94.15,335
LOOP(Q13),94.15,9
SENDING PACKET(1),94.15,406
SENDING PACKET(1),94.15,407
LOOP(Q18),94.15,14
SENDING PACKET(1),94.19,408
LOOP(Q16),94.19,25
SENDING PACKET(1),94.22,409
IDLE(1),94.22,1
IDLE(1),94.26,2
ACK CHECK(0),94.26,22
IDLE(1),94.26,3
ACK CHECK(0),94.26,21
SENDING PACKET(0),94.27,336
LOOP(Q11),94.27,16
SENDING PACKET(1),94.32,410
SENDING PACKET(1),94.32,411
LOOP(Q18),94.32,13
ACK CHECK(0),94.33,22
LOOP(Q13),94.33,10
SENDING ACK(0),94.33,21
ACK CHECK(1),94.37,156
LOOP(Q18),94.37,14
SENDING ACK(1),94.37,3
PACKET CHECK(0),94.52,11
LOOP(Q11),94.52,17
SENDING PACKET(0),94.52,335
ACK CHECK(0),94.54,23
LOOP(Q13),94.54,11
SENDING ACK(0),94.54,20
PACKET CHECK(0),94.57,12
LOOP(Q11),94.57,18
SENDING PACKET(0),94.57,334
PACKET CHECK(1),94.62,25
LOOP(Q16),94.62,26
SENDING PACKET(1),94.62,410
PACKET CHECK(0),94.64,13
LOOP(Q11),94.64,19
SENDING PACKET(0),94.64,333
IDLE(0),94.65,19
ACK CHECK(1),94.65,157
LOOP(Q18),94.65,15
SENDING ACK(1),94.65,2
PACKET CHECK(1),94.69,26
LOOP(Q16),94.69,27
SENDING PACKET(1),94.69,409
SENDING PACKET(1),94.73,410
IDLE(1),94.73,2
SENDING PACKET(0),94.79,334
LOOP(Q13),94.79,10
PACKET CHECK(1),94.8,27
LOOP(Q16),94.8,28
SENDING PACKET(1),94.8,409
IDLE(1),94.85,3
ACK CHECK(0),94.85,22
IDLE(1),94.9,4
ACK CHECK(0),94.9,21
SENDING PACKET(0),94.91,335
IDLE(0),94.91,18
SENDING PACKET(1),94.94,410
SENDING PACKET(1),94.94,411
LOOP(Q18),94.94,14
SENDING PACKET(1),94.96,412
IDLE(1),94.96,3
PACKET CHECK(0),94.96,14
LOOP(Q11),94.96,20
SENDING PACKET(0),94.96,334
ACK CHECK(0),95.0,22
LOOP(Q13),95.0,11
SENDING ACK(0),95.0,19
SENDING PACKET(0),95.04,335
IDLE(0),95.04,17
IDLE(1),95.17,4
ACK CHECK(0),95.17,21
SENDING ACK(1),95.18,3
PACKET CHECK(1),95.18,26
IDLE(0),95.19,18
IDLE(0),95.2,19
SENDING PACKET(0),95.2,336
LOOP(Q13),95.2,10
SENDING ACK(1),95.21,4
PACKET CHECK(1),95.21,25
PACKET CHECK(1),95.23,26
LOOP(Q16),95.23,29
SENDING PACKET(1),95.23,411
SENDING ACK(1),95.25,5
PACKET CHECK(1),95.25,25
SENDING PACKET(0),95.26,337
LOOP(Q13),95.26,9
SENDING PACKET(1),95.35,412
SENDING PACKET(1),95.35,413
LOOP(Q18),95.35,13
SENDING PACKET(1),95.35,414
SENDING PACKET(1),95.35,415
LOOP(Q18),95.35,12
ACK CHECK(1),95.37,158
LOOP(Q18),95.37,13
SENDING ACK(1),95.37,4
SENDING PACKET(0),95.39,338
IDLE(0),95.39,18
ACK CHECK(0),95.41,22
LOOP(Q13),95.41,10
SENDING ACK(0),95.41,18
SENDING ACK(1),95.41,5
PACKET CHECK(1),95.41,24
SENDING PACKET(1),95.43,416
SENDING PACKET(1),95.43,417
LOOP(Q18),95.43,12
SENDING PACKET(0),95.44,339
LOOP(Q13),95.44,9
ACK CHECK(1),95.47,159
LOOP(Q18),95.47,13
SENDING ACK(1),95.47,4
SENDING PACKET(1),95.5,418
LOOP(Q16),95.5,28
SENDING PACKET(0),95.53,340
LOOP(Q11),95.53,19
SENDING PACKET(0),95.54,341
LOOP(Q11),95.54,18
PACKET CHECK(1),95.55,25
LOOP(Q16),95.55,29
SENDING PACKET(1),95.55,417
SENDING PACKET(1),95.58,418
IDLE(1),95.58,3
PACKET CHECK(1),95.61,26
LOOP(Q16),95.61,30
SENDING PACKET(1),95.61,417
SENDING PACKET(0),95.62,342
LOOP(Q11),95.62,17
IDLE(1),95.63,4
ACK CHECK(0),95.63,21
PACKET CHECK(1),95.63,27
LOOP(Q16),95.63,31
SENDING PACKET(1),95.63,416
SENDING ACK(1),95.69,5
PACKET CHECK(1),95.69,26
SENDING PACKET(1),95.74,417
LOOP(Q16),95.74,30
SENDING PACKET(0),95.75,343
LOOP(Q11),95.75,16
SENDING PACKET(1),95.9,418
SENDING PACKET(1),95.9,419
LOOP(Q18),95.9,12
SENDING ACK(0),95.92,19
PACKET CHECK(0),95.92,13
PACKET CHECK(0),95.94,14
LOOP(Q11),95.94,17
SENDING PACKET(0),95.94,342
ACK CHECK(0),95.98,22
LOOP(Q13),95.98,10
SENDING ACK(0),95.98,18
PACKET CHECK(1),95.99,27
LOOP(Q16),95.99,31
SENDING PACKET(1),95.99,418
SENDING PACKET(1),96.03,419
IDLE(1),96.03,3
SENDING PACKET(0),96.03,343
LOOP(Q13),96.03,9
ACK CHECK(0),96.05,23
LOOP(Q13),96.05,10
SENDING ACK(0),96.05,17
IDLE(0),96.07,19
SENDING ACK(0),96.12,18
PACKET CHECK(0),96.12,13
SENDING PACKET(1),96.14,420
LOOP(Q16),96.14,30
SENDING ACK(1),96.17,6
PACKET CHECK(1),96.17,26
SENDING PACKET(1),96.23,421
IDLE(1),96.23,2
PACKET CHECK(0),96.3,14
LOOP(Q11),96.3,18
SENDING PACKET(0),96.3,342
SENDING PACKET(0),96.32,343
IDLE(0),96.32,18
SENDING PACKET(1),96.35,422
LOOP(Q16),96.35,29
SENDING PACKET(1),96.36,423
SENDING PACKET(1),96.36,424
LOOP(Q18),96.36,11
SENDING PACKET(1),96.36,425
LOOP(Q16),96.36,28
SENDING ACK(1),96.38,7
PACKET CHECK(1),96.38,25
SENDING PACKET(0),96.38,344
LOOP(Q13),96.38,9
IDLE(1),96.39,3
ACK CHECK(0),96.39,22
ACK CHECK(0),96.41,23
LOOP(Q13),96.41,10
SENDING ACK(0),96.41,17
SENDING PACKET(0),96.49,345
LOOP(Q13),96.49,9
PACKET CHECK(0),96.59,15
LOOP(Q11),96.59,19
SENDING PACKET(0),96.59,344
SENDING PACKET(1),96.72,426
LOOP(Q16),96.72,27
PACKET CHECK(0),96.74,16
LOOP(Q11),96.74,20
SENDING PACKET(0),96.74,343
SENDING PACKET(1),96.77,427
LOOP(Q16),96.77,26
SENDING ACK(0),96.85,18
PACKET CHECK(0),96.85,15
PACKET CHECK(1),96.87,26
LOOP(Q16),96.87,27
SENDING PACKET(1),96.87,426
ACK CHECK(0),96.93,24
LOOP(Q13),96.93,10
SENDING ACK(0),96.93,17
ACK CHECK(1),96.93,160
LOOP(Q18),96.93,12
SENDING ACK(1),96.93,6
SENDING PACKET(0),97.03,344
LOOP(Q11),97.03,19
PACKET CHECK(1),97.15,27
LOOP(Q16),97.15,28
SENDING PACKET(1),97.15,425
SENDING ACK(1),97.15,7
PACKET CHECK(1),97.15,26
IDLE(1),97.17,4
ACK CHECK(0),97.17,23
SENDING PACKET(1),97.22,426
IDLE(1),97.22,3
IDLE(0),97.23,19
SENDING PACKET(1),97.25,427
SENDING PACKET(1),97.25,428
LOOP(Q18),97.25,11
ACK CHECK(1),97.3,161
LOOP(Q18),97.3,12
SENDING ACK(1),97.3,6
SENDING PACKET(0),97.36,345
LOOP(Q13),97.36,9
SENDING PACKET(0),97.4,346
IDLE(0),97.4,18
SENDING PACKET(0),97.43,347
LOOP(Q11),97.43,18
SENDING PACKET(1),97.45,429
SENDING PACKET(1),97.45,430
LOOP(Q18),97.45,11
ACK CHECK(1),97.45,162
LOOP(Q18),97.45,12
SENDING ACK(1),97.45,5
ACK CHECK(1),97.48,163
LOOP(Q18),97.48,13
SENDING ACK(1),97.48,4
SENDING ACK(1),97.55,5
PACKET CHECK(1),97.55,25
SENDING PACKET(0),97.58,348
LOOP(Q11),97.58,17
SENDING ACK(1),97.62,6
PACKET CHECK(1),97.62,24
IDLE(0),97.64,19
SENDING PACKET(0),97.72,349
LOOP(Q13),97.72,8
SENDING ACK(1),97.78,7
PACKET CHECK(1),97.78,23
SENDING PACKET(1),97.78,431
SENDING PACKET(1),97.78,432
LOOP(Q18),97.78,12
ACK CHECK(0),97.79,24
LOOP(Q13),97.79,9
SENDING ACK(0),97.79,16
SENDING PACKET(1),97.82,433
LOOP(Q16),97.82,27
PACKET CHECK(0),97.88,16
LOOP(Q11),97.88,18
SENDING PACKET(0),97.88,348
IDLE(1),97.88,4
ACK CHECK(0),97.88,23
SENDING PACKET(1),97.9,434
LOOP(Q16),97.9,26
SENDING PACKET(1),97.91,435
SENDING PACKET(1),97.91,436
LOOP(Q18),97.91,11
PACKET CHECK(1),97.99,24
LOOP(Q16),97.99,27
SENDING PACKET(1),97.99,435
SENDING PACKET(0),98.02,349
LOOP(Q11),98.02,17
SENDING ACK(0),98.05,17
PACKET CHECK(0),98.05,15
SENDING ACK(1),98.12,8
PACKET CHECK(1),98.12,23
SENDING PACKET(0),98.13,350
LOOP(Q13),98.13,8
SENDING ACK(0),98.28,18
PACKET CHECK(0),98.28,14
SENDING PACKET(1),98.29,436
LOOP(Q16),98.29,26
PACKET CHECK(0),98.3,15
LOOP(Q11),98.3,18
SENDING PACKET(0),98.3,349
PACKET CHECK(0),98.39,16
LOOP(Q11),98.39,19
SENDING PACKET(0),98.39,348
PACKET CHECK(0),98.41,17
LOOP(Q11),98.41,20
SENDING PACKET(0),98.41,347
SENDING PACKET(0),98.44,348
LOOP(Q13),98.44,7
SENDING PACKET(1),98.7,437
LOOP(Q16),98.7,25
IDLE(1),98.75,5
ACK CHECK(0),98.75,22
SENDING PACKET(1),98.76,438
LOOP(Q16),98.76,24
SENDING ACK(1),98.84,9
PACKET CHECK(1),98.84,22
SENDING PACKET(1),98.85,439
IDLE(1),98.85,4
IDLE(1),98.87,5
ACK CHECK(0),98.87,21
ACK CHECK(1),98.96,164
LOOP(Q18),98.96,12
SENDING ACK(1),98.96,8
SENDING ACK(1),99.02,9
PACKET CHECK(1),99.02,21
SENDING ACK(1),99.05,10
PACKET CHECK(1),99.05,20
IDLE(0),99.1,20
PACKET CHECK(1),99.15,21
LOOP(Q16),99.15,25
SENDING PACKET(1),99.15,438
SENDING PACKET(1),99.18,439
IDLE(1),99.18,4
SENDING PACKET(1),99.24,440
IDLE(1),99.24,3
ACK CHECK(0),99.27,22
LOOP(Q13),99.27,8
SENDING ACK(0),99.27,17
SENDING PACKET(1),99.32,441
SENDING PACKET(1),99.32,442
LOOP(Q18),99.32,11
IDLE(1),99.33,4
ACK CHECK(0),99.33,21
SENDING PACKET(1),99.4,443
SENDING PACKET(1),99.4,444
LOOP(Q18),99.4,10
SENDING ACK(1),99.41,11
PACKET CHECK(1),99.41,20
ACK CHECK(1),99.51,165
LOOP(Q18),99.51,11
SENDING ACK(1),99.51,10
ACK CHECK(1),99.52,166
LOOP(Q18),99.52,12
SENDING ACK(1),99.52,9
SENDING PACKET(1),99.52,445
IDLE(1),99.52,3
SENDING ACK(1),99.53,10
PACKET CHECK(1),99.53,19
ACK CHECK(0),99.56,22
LOOP(Q13),99.56,9
SENDING ACK(0),99.56,16
PACKET CHECK(0),99.57,18
LOOP(Q11),99.57,21
SENDING PACKET(0),99.57,347
IDLE(0),99.6,21
PACKET CHECK(0),99.75,19
LOOP(Q11),99.75,22
SENDING PACKET(0),99.75,346
PACKET CHECK(0),99.77,20
LOOP(Q11),99.77,23
SENDING PACKET(0),99.77,345
IDLE(0),99.79,22
SENDING PACKET(1),99.81,446
IDLE(1),99.81,2
IDLE(0),99.82,23
PACKET CHECK(0),99.84,21
LOOP(Q11),99.84,24
SENDING PACKET(0),99.84,344
SENDING PACKET(0),99.91,345
LOOP(Q11),99.91,23
SENDING ACK(0),99.93,17
PACKET CHECK(0),99.93,20
IDLE(0),99.94,24
SENDING PACKET(0),100.01,346
LOOP(Q11),100.01,22
